Date;Q
1938-09-01;65.0
1938-09-02;65.0
1938-09-03;162.0
1938-09-04;76.0
1938-09-05;114.0
1938-09-06;123.0
1938-09-07;98.0
1938-09-08;80.5
1938-09-09;92.5
1938-09-10;120.0
1938-09-11;205.0
1938-09-12;232.0
1938-09-13;108.5
1938-09-14;114.0
1938-09-15;85.0
1938-09-16;133.0
1938-09-17;111.5
1938-09-18;80.5
1938-09-19;65.0
1938-09-20;65.0
1938-09-21;98.0
1938-09-22;85.0
1938-09-23;83.0
1938-09-24;80.5
1938-09-25;67.0
1938-09-26;60.5
1938-09-27;73.5
1938-09-28;111.0
1938-09-29;80.5
1938-09-30;184.0
1938-10-01;302.0
1938-10-02;342.0
1938-10-03;230.0
1938-10-04;430.0
1938-10-05;368.0
1938-10-06;316.0
1938-10-07;304.0
1938-10-08;206.0
1938-10-09;135.0
1938-10-10;114.0
1938-10-11;111.5
1938-10-12;117.0
1938-10-13;108.5
1938-10-14;264.0
1938-10-15;312.0
1938-10-16;165.0
1938-10-17;123.0
1938-10-18;123.0
1938-10-19;165.0
1938-10-20;120.0
1938-10-21;108.5
1938-10-22;108.5
1938-10-23;103.0
1938-10-24;92.5
1938-10-25;83.0
1938-10-26;78.0
1938-10-27;73.5
1938-10-28;88.0
1938-10-29;98.0
1938-10-30;100.5
1938-10-31;95.0
1938-11-01;153.0
1938-11-02;158.0
1938-11-03;98.0
1938-11-04;129.0
1938-11-05;103.0
1938-11-06;92.5
1938-11-07;90.0
1938-11-08;87.5
1938-11-09;95.0
1938-11-10;83.0
1938-11-11;67.0
1938-11-12;62.5
1938-11-13;58.0
1938-11-14;56.0
1938-11-15;54.0
1938-11-16;52.0
1938-11-17;51.0
1938-11-18;49.0
1938-11-19;49.0
1938-11-20;47.0
1938-11-21;46.0
1938-11-22;44.0
1938-11-23;43.0
1938-11-24;42.0
1938-11-25;41.2
1938-11-26;39.4
1938-11-27;37.8
1938-11-28;37.0
1938-11-29;38.6
1938-11-30;37.8
1938-12-01;37.8
1938-12-02;37.8
1938-12-03;37.0
1938-12-04;35.4
1938-12-05;35.4
1938-12-06;34.6
1938-12-07;34.6
1938-12-08;34.6
1938-12-09;34.6
1938-12-10;33.8
1938-12-11;33.8
1938-12-12;33.8
1938-12-13;33.9
1938-12-14;32.2
1938-12-15;31.4
1938-12-16;31.4
1938-12-17;33.8
1938-12-18;32.2
1938-12-19;30.6
1938-12-20;29.8
1938-12-21;29.0
1938-12-22;28.2
1938-12-23;28.2
1938-12-24;27.6
1938-12-25;27.6
1938-12-26;26.8
1938-12-27;26.8
1938-12-28;26.2
1938-12-29;24.8
1938-12-30;24.8
1938-12-31;24.8
