Date;Q
1926-03-25;30.4
1926-03-26;27.3
1926-03-27;25.2
1926-03-28;23.9
1926-03-29;23.3
1926-03-30;22.1
1926-03-31;21.5
1926-04-01;21.5
1926-04-02;20.9
1926-04-03;20.9
1926-04-04;20.3
1926-04-05;20.9
1926-04-06;25.4
1926-04-07;33.5
1926-04-08;31.4
1926-04-09;30.4
1926-04-10;27.3
1926-04-11;25.9
1926-04-12;55.7
1926-04-13;104.0
1926-04-14;76.7
1926-04-15;42.5
1926-04-16;38.2
1926-04-17;28.8
1926-04-18;30.4
1926-04-19;51.3
1926-04-20;44.5
1926-04-21;31.2
1926-04-22;28.0
1926-04-23;29.6
1926-04-24;29.6
1926-04-25;28.0
1926-04-26;26.6
1926-04-27;26.6
1926-04-28;27.3
1926-04-29;72.0
1926-04-30;137.0
1926-05-01;98.0
1926-05-02;88.4
1926-05-03;70.4
1926-05-04;118.0
1926-05-05;86.6
1926-05-06;88.5
1926-05-07;67.7
1926-05-08;51.0
1926-05-09;51.0
1926-05-10;118.0
1926-05-11;133.0
1926-05-12;103.0
1926-05-13;78.2
1926-05-14;96.0
1926-05-15;84.0
1926-05-16;47.7
1926-05-17;60.2
1926-05-18;118.0
1926-05-19;168.0
1926-05-20;91.1
1926-05-21;65.1
1926-05-22;53.2
1926-05-23;55.6
1926-05-24;49.9
1926-05-25;79.1
1926-05-26;181.0
1926-05-27;76.7
1926-05-28;133.0
1926-05-29;201.0
1926-05-30;281.0
1926-05-31;159.0
1926-06-01;133.0
1926-06-02;170.0
1926-06-03;160.0
1926-06-04;152.0
1926-06-05;143.0
1926-06-06;135.0
1926-06-07;135.0
1926-06-08;133.0
1926-06-09;106.0
1926-06-10;87.5
1926-06-11;87.6
1926-06-12;121.0
1926-06-13;163.0
1926-06-14;110.0
1926-06-15;87.5
1926-06-16;176.0
1926-06-17;193.0
1926-06-18;156.0
1926-06-19;126.0
1926-06-20;118.0
1926-06-21;156.0
1926-06-22;196.0
1926-06-23;255.0
1926-06-24;174.0
1926-06-25;135.0
1926-06-26;135.0
1926-06-27;126.0
1926-06-28;122.0
1926-06-29;122.0
1926-06-30;130.0
1926-07-01;115.0
1926-07-02;110.0
1926-07-03;132.0
1926-07-04;225.0
1926-07-05;156.0
1926-07-06;116.0
1926-07-07;101.0
1926-07-08;104.0
1926-07-09;90.5
1926-07-10;71.8
1926-07-11;70.4
1926-07-12;109.0
1926-07-13;93.5
1926-07-14;67.7
1926-07-15;86.8
1926-07-16;108.0
1926-07-17;96.5
1926-07-18;102.0
1926-07-19;78.8
1926-07-20;65.1
1926-07-21;63.8
1926-07-22;66.4
1926-07-23;76.0
1926-07-24;67.7
